pathway,overlap,gene_set_size,pathway_size,p_value
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM,1,433,2,0.20969928815096728
TERMINATION OF RNA POLYMERASE I TRANSCRIPTION,1,433,2,0.20969928815096728
C TERMINAL PROTEIN AMINO ACID MODIFICATION,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF MEMBRANE POTENTIAL,1,433,2,0.20969928815096728
PURINE CONTAINING COMPOUND TRANSMEMBRANE TRANSPORT,1,433,2,0.20969928815096728
NADPH REGENERATION,1,433,2,0.20969928815096728
GLYCEROL 3 PHOSPHATE METABOLIC PROCESS,1,433,2,0.20969928815096728
PROGESTERONE BIOSYNTHETIC PROCESS,1,433,2,0.20969928815096728
MEMBRANE REPOLARIZATION DURING CARDIAC MUSCLE CELL ACTION POTENTIAL,1,433,2,0.20969928815096728
CELLULAR RESPONSE TO RAPAMYCIN,1,433,2,0.20969928815096728
N GLYCAN PROCESSING,1,433,2,0.20969928815096728
PROTEIN SULFATION,1,433,2,0.20969928815096728
ASYMMETRIC STEM CELL DIVISION,1,433,2,0.20969928815096728
SYMPATHETIC NEURON AXON GUIDANCE,1,433,2,0.20969928815096728
LEFT VENTRICULAR CARDIAC MUSCLE TISSUE MORPHOGENESIS,1,433,2,0.20969928815096728
CEMENTUM MINERALIZATION,1,433,2,0.20969928815096728
PURKINJE MYOCYTE TO VENTRICULAR CARDIAC MUSCLE CELL COMMUNICATION,1,433,2,0.20969928815096728
MITOCHONDRIAL CALCIUM ION TRANSMEMBRANE TRANSPORT,1,433,2,0.20969928815096728
CARDIAC MUSCLE CELL CARDIAC MUSCLE CELL ADHESION,1,433,2,0.20969928815096728
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III,1,433,2,0.20969928815096728
PENTOSE PHOSPHATE SHUNT,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL,1,433,2,0.20969928815096728
CYTOLYSIS,1,433,2,0.20969928815096728
GLYCOSIDE METABOLIC PROCESS,1,433,2,0.20969928815096728
ADENYLATE CYCLASE INHIBITING G PROTEIN COUPLED ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF HUMORAL IMMUNE RESPONSE,1,433,2,0.20969928815096728
RESPONSE TO DISACCHARIDE,1,433,2,0.20969928815096728
HYDROCARBON METABOLIC PROCESS,1,433,2,0.20969928815096728
CELLULAR DETOXIFICATION OF ALDEHYDE,1,433,2,0.20969928815096728
TRANS SYNAPTIC SIGNALING BY LIPID MODULATING SYNAPTIC TRANSMISSION,1,433,2,0.20969928815096728
REGULATION OF ENDODEOXYRIBONUCLEASE ACTIVITY,1,433,2,0.20969928815096728
MEMBRANE REPOLARIZATION DURING VENTRICULAR CARDIAC MUSCLE CELL ACTION POTENTIAL,1,433,2,0.20969928815096728
POSITIVE REGULATION OF CELLULAR PH REDUCTION,1,433,2,0.20969928815096728
HIPPOCAMPAL NEURON APOPTOTIC PROCESS,1,433,2,0.20969928815096728
POSITIVE REGULATION OF ADENYLATE CYCLASE ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF HIPPOCAMPAL NEURON APOPTOTIC PROCESS,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF MAST CELL ACTIVATION,1,433,2,0.20969928815096728
REGULATION OF HIPPOCAMPAL NEURON APOPTOTIC PROCESS,1,433,2,0.20969928815096728
GTP METABOLIC PROCESS,1,433,2,0.20969928815096728
CELLULAR RESPONSE TO PROSTAGLANDIN STIMULUS,1,433,2,0.20969928815096728
N ACETYLGLUCOSAMINE METABOLIC PROCESS,1,433,2,0.20969928815096728
FRUCTOSE CATABOLIC PROCESS,1,433,2,0.20969928815096728
PERICARDIUM MORPHOGENESIS,1,433,2,0.20969928815096728
AMYLIN RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
NEGATIVE ADAPTATION OF SIGNALING PATHWAY,1,433,2,0.20969928815096728
ACTIVATION OF JANUS KINASE ACTIVITY,1,433,2,0.20969928815096728
RESPONSE TO RAPAMYCIN,1,433,2,0.20969928815096728
POSITIVE REGULATION OF RELAXATION OF MUSCLE,1,433,2,0.20969928815096728
REGULATION OF BONE MINERALIZATION INVOLVED IN BONE MATURATION,1,433,2,0.20969928815096728
REGULATION OF ADIPONECTIN SECRETION,1,433,2,0.20969928815096728
ALKANESULFONATE TRANSMEMBRANE TRANSPORT,1,433,2,0.20969928815096728
LONG CHAIN FATTY ACID CATABOLIC PROCESS,1,433,2,0.20969928815096728
RESPONSE TO L LEUCINE,1,433,2,0.20969928815096728
POSITIVE REGULATION OF TOLL LIKE RECEPTOR 3 SIGNALING PATHWAY,1,433,2,0.20969928815096728
NATURAL KILLER CELL DEGRANULATION,1,433,2,0.20969928815096728
REGULATION OF PHOSPHOLIPASE C ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
REGULATION OF NUCLEOTIDE BINDING OLIGOMERIZATION DOMAIN CONTAINING 2 SIGNALING PATHWAY,1,433,2,0.20969928815096728
PENETRATION OF ZONA PELLUCIDA,1,433,2,0.20969928815096728
DIACYLGLYCEROL CATABOLIC PROCESS,1,433,2,0.20969928815096728
REGULATION OF TRANSLATION AT SYNAPSE,1,433,2,0.20969928815096728
REGULATION OF TOLL LIKE RECEPTOR 3 SIGNALING PATHWAY,1,433,2,0.20969928815096728
CELLULAR RESPONSE TO FRUCTOSE STIMULUS,1,433,2,0.20969928815096728
DIPHOSPHATE METABOLIC PROCESS,1,433,2,0.20969928815096728
LIPID DROPLET FUSION,1,433,2,0.20969928815096728
L ALANINE TRANSPORT,1,433,2,0.20969928815096728
POSITIVE REGULATION OF ACTIN NUCLEATION,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF HEART RATE,1,433,2,0.20969928815096728
GERM LINE STEM CELL DIVISION,1,433,2,0.20969928815096728
DERMATAN SULFATE PROTEOGLYCAN CATABOLIC PROCESS,1,433,2,0.20969928815096728
TRANSEPITHELIAL CHLORIDE TRANSPORT,1,433,2,0.20969928815096728
PODOCYTE APOPTOTIC PROCESS,1,433,2,0.20969928815096728
REGULATION OF SODIUM ION EXPORT ACROSS PLASMA MEMBRANE,1,433,2,0.20969928815096728
CONNECTIVE TISSUE REPLACEMENT INVOLVED IN INFLAMMATORY RESPONSE WOUND HEALING,1,433,2,0.20969928815096728
FUCOSYLATION,1,433,2,0.20969928815096728
CELLULAR RESPONSE TO INTERLEUKIN 13,1,433,2,0.20969928815096728
REGULATION OF PROTEIN TARGETING TO MITOCHONDRION,1,433,2,0.20969928815096728
MATERNAL PROCESS INVOLVED IN PARTURITION,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF LIPOPOLYSACCHARIDE MEDIATED SIGNALING PATHWAY,1,433,2,0.20969928815096728
INTRACELLULAR DISTRIBUTION OF MITOCHONDRIA,1,433,2,0.20969928815096728
REGULATION OF DOPAMINE RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
REGULATION OF RNA POLYMERASE II REGULATORY REGION SEQUENCE SPECIFIC DNA BINDING,1,433,2,0.20969928815096728
PROTEOGLYCAN CATABOLIC PROCESS,1,433,2,0.20969928815096728
MARGINAL ZONE B CELL DIFFERENTIATION,1,433,2,0.20969928815096728
ALDITOL PHOSPHATE METABOLIC PROCESS,1,433,2,0.20969928815096728
CHONDROITIN SULFATE PROTEOGLYCAN CATABOLIC PROCESS,1,433,2,0.20969928815096728
APOLIPOPROTEIN A I MEDIATED SIGNALING PATHWAY,1,433,2,0.20969928815096728
TRAIL ACTIVATED APOPTOTIC SIGNALING PATHWAY,1,433,2,0.20969928815096728
G PROTEIN COUPLED OPIOID RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
MYOFIBROBLAST DIFFERENTIATION,1,433,2,0.20969928815096728
FC EPSILON RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
REGULATION OF PROTEIN AUTOUBIQUITINATION,1,433,2,0.20969928815096728
KETONE BODY METABOLIC PROCESS,1,433,2,0.20969928815096728
IRON COORDINATION ENTITY TRANSPORT,1,433,2,0.20969928815096728
POSITIVE REGULATION OF CARDIAC MUSCLE CONTRACTION,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF CELL ADHESION MOLECULE PRODUCTION,1,433,2,0.20969928815096728
POSITIVE REGULATION OF TRIGLYCERIDE CATABOLIC PROCESS,1,433,2,0.20969928815096728
POSITIVE REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL,1,433,2,0.20969928815096728
REGULATION OF VERY LOW DENSITY LIPOPROTEIN PARTICLE REMODELING,1,433,2,0.20969928815096728
POSITIVE REGULATION OF SARCOMERE ORGANIZATION,1,433,2,0.20969928815096728
POSITIVE REGULATION OF RESPONSE TO TYPE II INTERFERON,1,433,2,0.20969928815096728
REGULATION OF NADP METABOLIC PROCESS,1,433,2,0.20969928815096728
REGULATION OF ATPASE COUPLED CALCIUM TRANSMEMBRANE TRANSPORTER ACTIVITY,1,433,2,0.20969928815096728
REGULATION OF INTERLEUKIN 4 MEDIATED SIGNALING PATHWAY,1,433,2,0.20969928815096728
REGULATION OF CALCIUM ION IMPORT INTO SARCOPLASMIC RETICULUM,1,433,2,0.20969928815096728
POSITIVE REGULATION OF MAST CELL CHEMOTAXIS,1,433,2,0.20969928815096728
EPITHELIAL CELL PROLIFERATION INVOLVED IN MAMMARY GLAND DUCT ELONGATION,1,433,2,0.20969928815096728
CALCIUM ACTIVATED PHOSPHATIDYLSERINE SCRAMBLING,1,433,2,0.20969928815096728
PLATELET ACTIVATING FACTOR METABOLIC PROCESS,1,433,2,0.20969928815096728
POSITIVE REGULATION OF TOLL LIKE RECEPTOR 7 SIGNALING PATHWAY,1,433,2,0.20969928815096728
RESPONSE TO OLEIC ACID,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF INTERLEUKIN 13 PRODUCTION,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF IRON ION TRANSPORT,1,433,2,0.20969928815096728
L LEUCINE IMPORT ACROSS PLASMA MEMBRANE,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF MACROPHAGE MIGRATION,1,433,2,0.20969928815096728
POSITIVE REGULATION OF TELOMERE CAPPING,1,433,2,0.20969928815096728
PSEUDOPODIUM ORGANIZATION,1,433,2,0.20969928815096728
AXONEMAL CENTRAL APPARATUS ASSEMBLY,1,433,2,0.20969928815096728
DIPEPTIDE TRANSMEMBRANE TRANSPORT,1,433,2,0.20969928815096728
PROTEIN DEGLUTAMYLATION,1,433,2,0.20969928815096728
REGULATION OF MRNA 3 END PROCESSING,1,433,2,0.20969928815096728
CHAPERONE MEDIATED PROTEIN COMPLEX ASSEMBLY,1,433,2,0.20969928815096728
PROTEIN INSERTION INTO MEMBRANE,1,433,2,0.20969928815096728
RESPONSE TO OZONE,1,433,2,0.20969928815096728
POSITIVE REGULATION OF CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF P38MAPK CASCADE,1,433,2,0.20969928815096728
RESPONSE TO SYMBIONT,1,433,2,0.20969928815096728
REGULATION OF LIPOPROTEIN METABOLIC PROCESS,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF LIPOPROTEIN METABOLIC PROCESS,1,433,2,0.20969928815096728
MITOCHONDRIAL CALCIUM ION HOMEOSTASIS,1,433,2,0.20969928815096728
DERMATAN SULFATE PROTEOGLYCAN METABOLIC PROCESS,1,433,2,0.20969928815096728
REGULATION OF CAMKK AMPK SIGNALING CASCADE,1,433,2,0.20969928815096728
REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION,1,433,2,0.20969928815096728
TRIF DEPENDENT TOLL LIKE RECEPTOR SIGNALING PATHWAY,1,433,2,0.20969928815096728
ESTABLISHMENT OF CENTROSOME LOCALIZATION,1,433,2,0.20969928815096728
MAINTENANCE OF ANIMAL ORGAN IDENTITY,1,433,2,0.20969928815096728
NEGATIVE REGULATION OF MICROGLIAL CELL ACTIVATION,1,433,2,0.20969928815096728
GLYCINE IMPORT ACROSS PLASMA MEMBRANE,1,433,2,0.20969928815096728
OTOLITH DEVELOPMENT,1,433,2,0.20969928815096728
LENS DEVELOPMENT IN CAMERA TYPE EYE,7,433,44,0.21022164681896768
CELLULAR RESPONSE TO ACID CHEMICAL,5,433,29,0.2134508016630181
POSITIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS,5,433,29,0.2134508016630181
LYMPHOCYTE MIGRATION,5,433,29,0.2134508016630181
NEUROINFLAMMATORY RESPONSE,5,433,29,0.2134508016630181
CALCIUM ION IMPORT,5,433,29,0.2134508016630181
POSITIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT,5,433,29,0.2134508016630181
POSITIVE REGULATION OF PEPTIDE SECRETION,8,433,52,0.2140887870036259
NEGATIVE REGULATION OF NEURON APOPTOTIC PROCESS,9,433,60,0.2162314585366892
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY,9,433,60,0.2162314585366892
LYMPHOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE,9,433,60,0.2162314585366892
POSITIVE REGULATION OF MOLECULAR FUNCTION,27,433,208,0.2162485460706995
POSITIVE REGULATION OF TRANSMEMBRANE TRANSPORT,10,433,68,0.21719157174450907
CELLULAR RESPONSE TO BIOTIC STIMULUS,11,433,76,0.21731254343313972
NUCLEAR RECEPTOR MEDIATED SIGNALING PATHWAY,11,433,76,0.21731254343313972
RESPONSE TO PROSTAGLANDIN,2,433,8,0.22007372161097152
REGULATION OF CELL CELL ADHESION MEDIATED BY INTEGRIN,2,433,8,0.22007372161097152
POSITIVE REGULATION OF PROTEIN UBIQUITINATION,2,433,8,0.22007372161097152
CELLULAR RESPONSE TO FLUID SHEAR STRESS,2,433,8,0.22007372161097152
POSITIVE REGULATION OF STEROID HORMONE BIOSYNTHETIC PROCESS,2,433,8,0.22007372161097152
SODIUM DEPENDENT PHOSPHATE TRANSPORT,2,433,8,0.22007372161097152
POSITIVE REGULATION OF CALCIUM ION IMPORT,2,433,8,0.22007372161097152
NEGATIVE REGULATION OF INTRACELLULAR TRANSPORT,2,433,8,0.22007372161097152
RESPONSE TO ETHER,2,433,8,0.22007372161097152
MINERALOCORTICOID BIOSYNTHETIC PROCESS,2,433,8,0.22007372161097152
POSITIVE REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS,2,433,8,0.22007372161097152
TETRAPYRROLE BIOSYNTHETIC PROCESS,2,433,8,0.22007372161097152
MORPHOGENESIS OF AN ENDOTHELIUM,2,433,8,0.22007372161097152
MAST CELL MIGRATION,2,433,8,0.22007372161097152
POSITIVE REGULATION OF INTERFERON BETA PRODUCTION,2,433,8,0.22007372161097152
POSITIVE REGULATION OF ERBB SIGNALING PATHWAY,2,433,8,0.22007372161097152
TOLL LIKE RECEPTOR 3 SIGNALING PATHWAY,2,433,8,0.22007372161097152
NEGATIVE REGULATION OF INTERLEUKIN 1 PRODUCTION,2,433,8,0.22007372161097152
NEGATIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN INFLAMMATORY RESPONSE,2,433,8,0.22007372161097152
NK T CELL DIFFERENTIATION,2,433,8,0.22007372161097152
ERYTHROSE 4 PHOSPHATE PHOSPHOENOLPYRUVATE FAMILY AMINO ACID METABOLIC PROCESS,2,433,8,0.22007372161097152
PROTEIN LIPID COMPLEX ASSEMBLY,2,433,8,0.22007372161097152
RETINOL METABOLIC PROCESS,2,433,8,0.22007372161097152
VITAMIN D METABOLIC PROCESS,2,433,8,0.22007372161097152
TROPHOBLAST CELL MIGRATION,2,433,8,0.22007372161097152
POSITIVE REGULATION OF SODIUM ION TRANSPORT,2,433,8,0.22007372161097152
RESPONSE TO LEAD ION,2,433,8,0.22007372161097152
POSITIVE REGULATION OF BLOOD CIRCULATION,2,433,8,0.22007372161097152
POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS,2,433,8,0.22007372161097152
REGULATION OF TRIGLYCERIDE BIOSYNTHETIC PROCESS,2,433,8,0.22007372161097152
SEROTONIN UPTAKE,2,433,8,0.22007372161097152
REGULATION OF ADIPOSE TISSUE DEVELOPMENT,2,433,8,0.22007372161097152
NOREPINEPHRINE BIOSYNTHETIC PROCESS,2,433,8,0.22007372161097152
ACUTE INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,2,433,8,0.22007372161097152
IRON ION TRANSMEMBRANE TRANSPORT,2,433,8,0.22007372161097152
NEGATIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION,2,433,8,0.22007372161097152
RESPONSE TO PLATELET DERIVED GROWTH FACTOR,2,433,8,0.22007372161097152
ACTIN FILAMENT BASED PROCESS,23,433,175,0.22067876902050182
EPITHELIAL CELL APOPTOTIC PROCESS,6,433,37,0.22213208042406235
CARBOHYDRATE BIOSYNTHETIC PROCESS,6,433,37,0.22213208042406235
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE,6,433,37,0.22213208042406235
BIOLOGICAL PROCESS INVOLVED IN INTRASPECIES INTERACTION BETWEEN ORGANISMS,4,433,22,0.22224311414719275
INTERLEUKIN 8 PRODUCTION,4,433,22,0.22224311414719275
PURINE CONTAINING COMPOUND BIOSYNTHETIC PROCESS,4,433,22,0.22224311414719275
STRESS FIBER ASSEMBLY,4,433,22,0.22224311414719275
EMBRYO IMPLANTATION,4,433,22,0.22224311414719275
NEGATIVE REGULATION OF PROTEIN SECRETION,4,433,22,0.22224311414719275
WOUND HEALING,18,433,134,0.22638711974777295
REGULATION OF MONONUCLEAR CELL MIGRATION,7,433,45,0.22702370266487637
POSITIVE REGULATION OF ENDOCYTOSIS,7,433,45,0.22702370266487637
REGULATION OF LIPID TRANSPORT,7,433,45,0.22702370266487637
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS,7,433,45,0.22702370266487637
RESPONSE TO ORGANOPHOSPHORUS,7,433,45,0.22702370266487637
NEGATIVE REGULATION OF BMP SIGNALING PATHWAY,3,433,15,0.22763053144136697
REGULATION OF CELL SUBSTRATE JUNCTION ORGANIZATION,3,433,15,0.22763053144136697
NEUROTRANSMITTER UPTAKE,3,433,15,0.22763053144136697
CELL COMMUNICATION INVOLVED IN CARDIAC CONDUCTION,3,433,15,0.22763053144136697
CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE,3,433,15,0.22763053144136697
REGULATION OF MYELOID CELL APOPTOTIC PROCESS,3,433,15,0.22763053144136697
POSITIVE REGULATION OF STEROL TRANSPORT,3,433,15,0.22763053144136697
REGULATION OF CHOLESTEROL EFFLUX,3,433,15,0.22763053144136697
MYOBLAST FUSION,3,433,15,0.22763053144136697
RESPONSE TO COCAINE,3,433,15,0.22763053144136697
NEGATIVE REGULATION OF INSULIN SECRETION,3,433,15,0.22763053144136697
NEGATIVE REGULATION OF MUSCLE HYPERTROPHY,3,433,15,0.22763053144136697
POSITIVE REGULATION OF STEROID BIOSYNTHETIC PROCESS,3,433,15,0.22763053144136697
VASCULAR PROCESS IN CIRCULATORY SYSTEM,12,433,85,0.22897635468879868
POSITIVE REGULATION OF IMMUNE EFFECTOR PROCESS,12,433,85,0.22897635468879868
POSITIVE REGULATION OF CELL CELL ADHESION,17,433,126,0.22912892839242976
PROTEIN PROCESSING,8,433,53,0.22960870010274115
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION,8,433,53,0.22960870010274115
RESPONSE TO XENOBIOTIC STIMULUS,20,433,151,0.22993552255471494
REGULATION OF ENDOCYTOSIS,10,433,69,0.2307698831083317
MAPK CASCADE,24,433,185,0.23417895946064288
REGULATION OF INTRACELLULAR TRANSPORT,5,433,30,0.23461727091377274
PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS,5,433,30,0.23461727091377274
IMPORT INTO NUCLEUS,5,433,30,0.23461727091377274
STEROL HOMEOSTASIS,5,433,30,0.23461727091377274
NEGATIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION,5,433,30,0.23461727091377274
PYRUVATE METABOLIC PROCESS,5,433,30,0.23461727091377274
NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,5,433,30,0.23461727091377274
CELL ADHESION,61,433,503,0.23661532791241593
ORGANIC ANION TRANSPORT,14,433,102,0.2369220079106847
PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION,13,433,94,0.23926560500626678
HORMONE TRANSPORT,17,433,127,0.23928763334830858
SEQUESTERING OF CALCIUM ION,7,433,46,0.24426887050065713
VIRAL LIFE CYCLE,7,433,46,0.24426887050065713
RESPONSE TO VIRUS,10,433,70,0.24466125392126556
POSITIVE REGULATION OF MONOATOMIC ION TRANSPORT,9,433,62,0.2455081875252369
REGULATION OF PROGRAMMED CELL DEATH,51,433,418,0.24660336955593923
EYE PHOTORECEPTOR CELL DEVELOPMENT,4,433,23,0.2472847165002593
PHOSPHOLIPID BIOSYNTHETIC PROCESS,4,433,23,0.2472847165002593
REGULATION OF LYMPHOCYTE APOPTOTIC PROCESS,4,433,23,0.2472847165002593
NEGATIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,4,433,23,0.2472847165002593
RECEPTOR CLUSTERING,4,433,23,0.2472847165002593
REGULATION OF LYMPHOCYTE MIGRATION,4,433,23,0.2472847165002593
NEGATIVE REGULATION OF OSSIFICATION,4,433,23,0.2472847165002593
REGULATION OF CELL ACTIVATION,27,433,212,0.24767007659424603
LEUKOCYTE MIGRATION,18,433,137,0.2562666506778434
ACTIN MEDIATED CELL CONTRACTION,5,433,31,0.25633978953259945
NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS,5,433,31,0.25633978953259945
REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,5,433,31,0.25633978953259945
REGULATION OF GENERATION OF PRECURSOR METABOLITES AND ENERGY,5,433,31,0.25633978953259945
REGULATION OF DIGESTIVE SYSTEM PROCESS,3,433,16,0.2587798640978883
POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS,3,433,16,0.2587798640978883
VASCULAR ENDOTHELIAL CELL PROLIFERATION,3,433,16,0.2587798640978883
REGULATION OF ERBB SIGNALING PATHWAY,3,433,16,0.2587798640978883
NEGATIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,3,433,16,0.2587798640978883
POSITIVE REGULATION OF ALPHA BETA T CELL DIFFERENTIATION,3,433,16,0.2587798640978883
POSITIVE REGULATION OF LYMPHOCYTE MIGRATION,3,433,16,0.2587798640978883
POSITIVE REGULATION OF REGULATED SECRETORY PATHWAY,3,433,16,0.2587798640978883
REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS,3,433,16,0.2587798640978883
POSITIVE REGULATION OF HORMONE METABOLIC PROCESS,3,433,16,0.2587798640978883
MUSCLE CELL APOPTOTIC PROCESS,6,433,39,0.2604605034188248
CELLULAR RESPONSE TO CARBOHYDRATE STIMULUS,9,433,63,0.26063520124066736
GENERATION OF PRECURSOR METABOLITES AND ENERGY,8,433,55,0.2617720842630542
REGULATION OF PROTEIN SERINE THREONINE KINASE ACTIVITY,8,433,55,0.2617720842630542
PROTEIN LOCALIZATION TO NUCLEUS,8,433,55,0.2617720842630542
POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,8,433,55,0.2617720842630542
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE,7,433,47,0.2619092680584327
STEROID BIOSYNTHETIC PROCESS,7,433,47,0.2619092680584327
REGULATION OF NERVOUS SYSTEM PROCESS,7,433,47,0.2619092680584327
FEMALE GENITALIA DEVELOPMENT,2,433,9,0.26336605579007133
REGULATION OF OSTEOBLAST PROLIFERATION,2,433,9,0.26336605579007133
POSITIVE REGULATION OF SYNCYTIUM FORMATION BY PLASMA MEMBRANE FUSION,2,433,9,0.26336605579007133
RESPONSE TO ACIDIC PH,2,433,9,0.26336605579007133
ESTABLISHMENT OF RNA LOCALIZATION,2,433,9,0.26336605579007133
BRANCHING INVOLVED IN PROSTATE GLAND MORPHOGENESIS,2,433,9,0.26336605579007133
REGULATION OF TYPE B PANCREATIC CELL PROLIFERATION,2,433,9,0.26336605579007133
POSITIVE REGULATION OF EMBRYONIC DEVELOPMENT,2,433,9,0.26336605579007133
NEGATIVE REGULATION OF BONE MINERALIZATION,2,433,9,0.26336605579007133
NEGATIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION,2,433,9,0.26336605579007133
CELLULAR RESPONSE TO STEROL,2,433,9,0.26336605579007133
POSITIVE REGULATION OF MACROPHAGE ACTIVATION,2,433,9,0.26336605579007133
NOREPINEPHRINE METABOLIC PROCESS,2,433,9,0.26336605579007133
GLIAL CELL FATE SPECIFICATION,2,433,9,0.26336605579007133
POSITIVE REGULATION OF AMINO ACID TRANSPORT,2,433,9,0.26336605579007133
REGULATION OF MYOBLAST FUSION,2,433,9,0.26336605579007133
REGULATION OF P38MAPK CASCADE,2,433,9,0.26336605579007133
POSITIVE REGULATION OF LYMPHOCYTE CHEMOTAXIS,2,433,9,0.26336605579007133
POSITIVE REGULATION OF NATURAL KILLER CELL ACTIVATION,2,433,9,0.26336605579007133
POSITIVE REGULATION OF SUBSTRATE ADHESION DEPENDENT CELL SPREADING,2,433,9,0.26336605579007133
CHEMOKINE C X C MOTIF LIGAND 2 PRODUCTION,2,433,9,0.26336605579007133
GOLGI ORGANIZATION,2,433,9,0.26336605579007133
POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS,2,433,9,0.26336605579007133
ATP BIOSYNTHETIC PROCESS,2,433,9,0.26336605579007133
REGULATION OF CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS,2,433,9,0.26336605579007133
REGULATION OF GONAD DEVELOPMENT,2,433,9,0.26336605579007133
POSITIVE REGULATION OF ATP DEPENDENT ACTIVITY,2,433,9,0.26336605579007133
COLLECTING DUCT DEVELOPMENT,2,433,9,0.26336605579007133
NUCLEAR RECEPTOR MEDIATED CORTICOSTEROID SIGNALING PATHWAY,2,433,9,0.26336605579007133
T CELL ACTIVATION,25,433,197,0.2643962854530964
NUCLEOBASE CONTAINING COMPOUND CATABOLIC PROCESS,11,433,80,0.2702261772627159
LEUKOCYTE MEDIATED IMMUNITY,17,433,130,0.2708266649079882
REGULATION OF ACTIN FILAMENT LENGTH,4,433,24,0.2728968257042525
CELLULAR RESPONSE TO INSULIN STIMULUS,10,433,72,0.27328782650946365
HEMOSTASIS,10,433,72,0.27328782650946365
RESPONSE TO WOUNDING,23,433,181,0.2734140472642559
REGULATION OF ADAPTIVE IMMUNE RESPONSE,8,433,56,0.2783411540084776
MONOSACCHARIDE TRANSMEMBRANE TRANSPORT,5,433,32,0.27852216279000236
PYRIDINE CONTAINING COMPOUND CATABOLIC PROCESS,5,433,32,0.27852216279000236
EXOCYTOSIS,12,433,89,0.2800887454522272
PROTEIN MATURATION,12,433,89,0.2800887454522272
DETECTION OF CHEMICAL STIMULUS,6,433,40,0.2802465510429334
LEUKOCYTE APOPTOTIC PROCESS,6,433,40,0.2802465510429334
NEGATIVE REGULATION OF PROTEIN LOCALIZATION,6,433,40,0.2802465510429334
EXPORT FROM CELL,33,433,268,0.2842818926490777
NEGATIVE REGULATION OF CD4 POSITIVE ALPHA BETA T CELL ACTIVATION,3,433,17,0.29043890269418304
REGULATION OF T CELL MIGRATION,3,433,17,0.29043890269418304
RESPONSE TO INTERLEUKIN 6,3,433,17,0.29043890269418304
