pathway,overlap,gene_set_size,pathway_size,p_value
SODIUM ION HOMEOSTASIS,1,252,19,0.719688239858463
NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS,1,252,19,0.719688239858463
POSITIVE REGULATION OF OSTEOCLAST DIFFERENTIATION,1,252,19,0.719688239858463
SULFUR COMPOUND BIOSYNTHETIC PROCESS,1,252,19,0.719688239858463
SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND,1,252,19,0.719688239858463
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION,1,252,19,0.719688239858463
RESPONSE TO PAIN,1,252,19,0.719688239858463
L AMINO ACID TRANSPORT,1,252,19,0.719688239858463
B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE,1,252,19,0.719688239858463
ANTIGEN RECEPTOR MEDIATED SIGNALING PATHWAY,3,252,57,0.723167728710137
CALCIUM ION TRANSPORT,7,252,127,0.7236429285102941
T CELL PROLIFERATION,4,252,75,0.7243379190815713
CELL CHEMOTAXIS,6,252,110,0.7250206765120955
RHYTHMIC PROCESS,6,252,110,0.7250206765120955
CIRCULATORY SYSTEM PROCESS,11,252,195,0.7264877541329908
REGULATION OF BINDING,5,252,93,0.7281186995290425
REGULATION OF MYELOID CELL DIFFERENTIATION,5,252,93,0.7281186995290425
POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS,2,252,39,0.7284049161264579
CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES,2,252,39,0.7284049161264579
RESPONSE TO ESTRADIOL,2,252,39,0.7284049161264579
ACTOMYOSIN STRUCTURE ORGANIZATION,3,252,58,0.7341505750146264
STRIATED MUSCLE CONTRACTION,3,252,58,0.7341505750146264
POTASSIUM ION TRANSMEMBRANE TRANSPORT,3,252,58,0.7341505750146264
INTRACELLULAR MONOATOMIC ION HOMEOSTASIS,8,252,146,0.7376132117754166
REGULATION OF SMOOTH MUSCLE CONTRACTION,1,252,20,0.7378846756018085
MYOBLAST PROLIFERATION,1,252,20,0.7378846756018085
NEGATIVE REGULATION OF MITOTIC CELL CYCLE PHASE TRANSITION,1,252,20,0.7378846756018085
CYTOSKELETON DEPENDENT INTRACELLULAR TRANSPORT,1,252,20,0.7378846756018085
NEGATIVE REGULATION OF PROTEIN SERINE THREONINE KINASE ACTIVITY,1,252,20,0.7378846756018085
VITAMIN METABOLIC PROCESS,1,252,20,0.7378846756018085
NEGATIVE REGULATION OF ALPHA BETA T CELL ACTIVATION,1,252,20,0.7378846756018085
CARTILAGE DEVELOPMENT INVOLVED IN ENDOCHONDRAL BONE MORPHOGENESIS,1,252,20,0.7378846756018085
NEGATIVE REGULATION OF FAT CELL DIFFERENTIATION,1,252,20,0.7378846756018085
REGULATION OF HORMONE BIOSYNTHETIC PROCESS,1,252,20,0.7378846756018085
REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT,1,252,20,0.7378846756018085
SPECIFICATION OF ANIMAL ORGAN IDENTITY,1,252,20,0.7378846756018085
INNER EAR RECEPTOR CELL DEVELOPMENT,1,252,20,0.7378846756018085
EPITHELIAL TUBE BRANCHING INVOLVED IN LUNG MORPHOGENESIS,1,252,20,0.7378846756018085
VASCULAR ENDOTHELIAL GROWTH FACTOR PRODUCTION,1,252,20,0.7378846756018085
REGULATION OF NON CANONICAL NF KAPPAB SIGNAL TRANSDUCTION,1,252,20,0.7378846756018085
POSITIVE REGULATION OF NUCLEAR DIVISION,1,252,20,0.7378846756018085
REGULATION OF D GLUCOSE IMPORT,1,252,20,0.7378846756018085
NEURONAL ACTION POTENTIAL,1,252,20,0.7378846756018085
REGULATION OF EPITHELIAL CELL MIGRATION,1,252,20,0.7378846756018085
NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY,2,252,40,0.741313587669143
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION,2,252,40,0.741313587669143
INTERMEDIATE FILAMENT BASED PROCESS,2,252,40,0.741313587669143
AMINO ACID TRANSPORT,2,252,40,0.741313587669143
POSITIVE REGULATION OF WNT SIGNALING PATHWAY,2,252,40,0.741313587669143
BONE MINERALIZATION,3,252,59,0.7447886380878554
NEGATIVE REGULATION OF CELL CYCLE,3,252,59,0.7447886380878554
ADENYLATE CYCLASE MODULATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,3,252,59,0.7447886380878554
RESPONSE TO OXYGEN LEVELS,5,252,95,0.7452798924697831
TELENCEPHALON DEVELOPMENT,6,252,113,0.7487824097808136
POSITIVE REGULATION OF CELLULAR COMPONENT ORGANIZATION,14,252,249,0.7487901645313388
OSSIFICATION,9,252,165,0.7504832470084943
REGULATION OF HEMOPOIESIS,9,252,165,0.7504832470084943
ORGANELLE LOCALIZATION,4,252,78,0.752553509253287
NEGATIVE REGULATION OF ORGANELLE ORGANIZATION,2,252,41,0.753695981745511
CARBOHYDRATE CATABOLIC PROCESS,2,252,41,0.753695981745511
POSITIVE REGULATION OF T CELL PROLIFERATION,2,252,41,0.753695981745511
T CELL RECEPTOR SIGNALING PATHWAY,2,252,41,0.753695981745511
VESICLE ORGANIZATION,2,252,41,0.753695981745511
POSITIVE REGULATION OF GLIOGENESIS,2,252,41,0.753695981745511
REGULATION OF ALPHA BETA T CELL ACTIVATION,2,252,41,0.753695981745511
REGULATION OF B CELL PROLIFERATION,1,252,21,0.7549042740940384
ANIMAL ORGAN REGENERATION,1,252,21,0.7549042740940384
REGULATION OF ACTION POTENTIAL,1,252,21,0.7549042740940384
HETEROPHILIC CELL CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES,1,252,21,0.7549042740940384
TYPE I INTERFERON PRODUCTION,1,252,21,0.7549042740940384
DNA DAMAGE RESPONSE SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR,1,252,21,0.7549042740940384
SYMBIONT ENTRY INTO HOST,1,252,21,0.7549042740940384
NEGATIVE REGULATION OF MIRNA METABOLIC PROCESS,1,252,21,0.7549042740940384
ACUTE PHASE RESPONSE,1,252,21,0.7549042740940384
CELL CELL ADHESION MEDIATED BY CADHERIN,1,252,21,0.7549042740940384
RESPONSE TO HEAT,1,252,21,0.7549042740940384
REGULATION OF SIGNALING RECEPTOR ACTIVITY,1,252,21,0.7549042740940384
MACROPHAGE MIGRATION,1,252,21,0.7549042740940384
POSITIVE REGULATION OF ANIMAL ORGAN MORPHOGENESIS,1,252,21,0.7549042740940384
T HELPER 1 TYPE IMMUNE RESPONSE,1,252,21,0.7549042740940384
REGULATION OF RNA STABILITY,1,252,21,0.7549042740940384
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY,1,252,21,0.7549042740940384
C21 STEROID HORMONE METABOLIC PROCESS,1,252,21,0.7549042740940384
HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT,3,252,60,0.7550863223929256
POSITIVE REGULATION OF LEUKOCYTE MIGRATION,3,252,60,0.7550863223929256
REGULATION OF OSSIFICATION,3,252,60,0.7550863223929256
REGULATION OF CATALYTIC ACTIVITY,10,252,184,0.7624225198466772
REGULATION OF PROTEIN MODIFICATION PROCESS,12,252,218,0.7627275484723848
ESTABLISHMENT OF PROTEIN LOCALIZATION,13,252,235,0.7634628608475996
POSITIVE REGULATION OF CELLULAR COMPONENT BIOGENESIS,6,252,115,0.7637841194152006
ESTABLISHMENT OF ORGANELLE LOCALIZATION,3,252,61,0.7650485131003955
POSITIVE REGULATION OF ERK1 AND ERK2 CASCADE,3,252,61,0.7650485131003955
POSITIVE REGULATION OF PROTEIN CONTAINING COMPLEX ASSEMBLY,2,252,42,0.7655659179323197
NUCLEAR TRANSPORT,2,252,42,0.7655659179323197
POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION,2,252,42,0.7655659179323197
NEGATIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,2,252,42,0.7655659179323197
ASTROCYTE DIFFERENTIATION,2,252,42,0.7655659179323197
REGULATION OF GLIAL CELL DIFFERENTIATION,2,252,42,0.7655659179323197
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS,2,252,42,0.7655659179323197
GLOMERULUS DEVELOPMENT,2,252,42,0.7655659179323197
MAPK CASCADE,10,252,185,0.7683029019440476
REGULATION OF LEUKOCYTE MIGRATION,4,252,80,0.7701043550101321
GRANULOCYTE DIFFERENTIATION,1,252,22,0.7708228624776216
FEAR RESPONSE,1,252,22,0.7708228624776216
INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,1,252,22,0.7708228624776216
REGULATION OF CATION CHANNEL ACTIVITY,1,252,22,0.7708228624776216
REGULATION OF CELL FATE COMMITMENT,1,252,22,0.7708228624776216
KERATINOCYTE PROLIFERATION,1,252,22,0.7708228624776216
POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY,1,252,22,0.7708228624776216
POSITIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY,1,252,22,0.7708228624776216
GRANULOCYTE ACTIVATION,1,252,22,0.7708228624776216
NEGATIVE REGULATION OF ENDOTHELIAL CELL MIGRATION,1,252,22,0.7708228624776216
PEPTIDYL LYSINE MODIFICATION,1,252,22,0.7708228624776216
INTERLEUKIN 8 PRODUCTION,1,252,22,0.7708228624776216
RESPIRATORY SYSTEM PROCESS,1,252,22,0.7708228624776216
SPINAL CORD MOTOR NEURON DIFFERENTIATION,1,252,22,0.7708228624776216
INTERLEUKIN 12 PRODUCTION,1,252,22,0.7708228624776216
POSITIVE REGULATION OF MONOATOMIC ION TRANSPORT,3,252,62,0.7746805215602384
ORGANELLE FISSION,3,252,62,0.7746805215602384
NEGATIVE REGULATION OF EPITHELIAL CELL PROLIFERATION,3,252,62,0.7746805215602384
BODY FLUID SECRETION,2,252,43,0.7769376317424441
ATP METABOLIC PROCESS,2,252,43,0.7769376317424441
DIGESTION,2,252,43,0.7769376317424441
CALCIUM ION TRANSMEMBRANE TRANSPORT,5,252,99,0.777190516456363
SIGNAL RELEASE,9,252,170,0.7811493713677179
NEGATIVE REGULATION OF TRANSPORT,5,252,100,0.7846729775216603
DNA BIOSYNTHETIC PROCESS,1,252,23,0.78571140041411
RESPONSE TO ACTIVITY,1,252,23,0.78571140041411
RECEPTOR CLUSTERING,1,252,23,0.78571140041411
THYROID GLAND DEVELOPMENT,1,252,23,0.78571140041411
RESPONSE TO UV,1,252,23,0.78571140041411
OVARIAN FOLLICLE DEVELOPMENT,1,252,23,0.78571140041411
REGULATION OF GRANULOCYTE CHEMOTAXIS,1,252,23,0.78571140041411
CELLULAR RESPONSE TO EXTERNAL STIMULUS,1,252,23,0.78571140041411
EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,1,252,23,0.78571140041411
PLATELET DERIVED GROWTH FACTOR RECEPTOR ALPHA SIGNALING PATHWAY,1,252,23,0.78571140041411
REGULATION OF MRNA CATABOLIC PROCESS,1,252,23,0.78571140041411
CAMP MEDIATED SIGNALING,1,252,23,0.78571140041411
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS,1,252,23,0.78571140041411
NEURON PROJECTION REGENERATION,1,252,23,0.78571140041411
POSITIVE REGULATION OF HEART GROWTH,1,252,23,0.78571140041411
LEUKOCYTE CHEMOTAXIS,4,252,82,0.7866702304704656
REGULATION OF MEMBRANE POTENTIAL,7,252,136,0.7868043946009131
POSITIVE REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT,2,252,44,0.7878256638301155
INORGANIC ION HOMEOSTASIS,8,252,154,0.7894393731992915
MEMBRANE ORGANIZATION,6,252,119,0.79179498594272
POSITIVE REGULATION OF TRANSFERASE ACTIVITY,3,252,64,0.7929770641915994
LEUKOCYTE MIGRATION,7,252,137,0.7931083027672663
POSITIVE REGULATION OF CELL CYCLE PROCESS,2,252,45,0.7982447616743864
REGULATION OF LEUKOCYTE CHEMOTAXIS,2,252,45,0.7982447616743864
REGULATION OF MONONUCLEAR CELL MIGRATION,2,252,45,0.7982447616743864
MOLTING CYCLE PROCESS,2,252,45,0.7982447616743864
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS,2,252,45,0.7982447616743864
MYOTUBE DIFFERENTIATION,2,252,45,0.7982447616743864
CALCIUM ION HOMEOSTASIS,5,252,102,0.7990557428625119
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,1,252,24,0.7996362913619297
PRODUCTION OF MOLECULAR MEDIATOR INVOLVED IN INFLAMMATORY RESPONSE,1,252,24,0.7996362913619297
PIGMENT METABOLIC PROCESS,1,252,24,0.7996362913619297
ESTABLISHMENT OF SKIN BARRIER,1,252,24,0.7996362913619297
PRIMARY ALCOHOL METABOLIC PROCESS,1,252,24,0.7996362913619297
GLIAL CELL MIGRATION,1,252,24,0.7996362913619297
TUMOR NECROSIS FACTOR MEDIATED SIGNALING PATHWAY,1,252,24,0.7996362913619297
REGULATION OF ACTIN FILAMENT LENGTH,1,252,24,0.7996362913619297
REGULATION OF MOLECULAR FUNCTION,21,252,377,0.8002630004160636
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION,3,252,65,0.801653907463919
NEURAL PRECURSOR CELL PROLIFERATION,4,252,84,0.8022755949669336
RESPIRATORY SYSTEM DEVELOPMENT,6,252,121,0.8048213018788104
REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,5,252,103,0.8059602359081722
PHENOL CONTAINING COMPOUND METABOLIC PROCESS,2,252,46,0.808209792601335
SEQUESTERING OF CALCIUM ION,2,252,46,0.808209792601335
MYELOID CELL DEVELOPMENT,2,252,46,0.808209792601335
GLAND DEVELOPMENT,12,252,227,0.8086510581396227
B CELL ACTIVATION,4,252,85,0.8097267359664533
NEGATIVE REGULATION OF GROWTH,3,252,66,0.8100251001462668
CELL GROWTH,6,252,122,0.8110945671186067
REGULATION OF VESICLE MEDIATED TRANSPORT,6,252,122,0.8110945671186067
POSITIVE REGULATION OF PROTEIN CATABOLIC PROCESS,1,252,25,0.8126596740229547
ERYTHROCYTE DEVELOPMENT,1,252,25,0.8126596740229547
DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF SMELL,1,252,25,0.8126596740229547
PLATELET DERIVED GROWTH FACTOR RECEPTOR BETA SIGNALING PATHWAY,1,252,25,0.8126596740229547
PROTEIN TETRAMERIZATION,1,252,25,0.8126596740229547
REPRODUCTIVE BEHAVIOR,1,252,25,0.8126596740229547
GLYCOSYLATION,1,252,25,0.8126596740229547
RHYTHMIC BEHAVIOR,1,252,25,0.8126596740229547
NEGATIVE REGULATION OF MUSCLE CELL APOPTOTIC PROCESS,1,252,25,0.8126596740229547
POSITIVE REGULATION OF MITOTIC CELL CYCLE,1,252,25,0.8126596740229547
BRAIN DERIVED NEUROTROPHIC FACTOR RECEPTOR SIGNALING PATHWAY,1,252,25,0.8126596740229547
RHO PROTEIN SIGNAL TRANSDUCTION,1,252,25,0.8126596740229547
COCHLEA DEVELOPMENT,1,252,25,0.8126596740229547
NEGATIVE REGULATION OF MONOATOMIC ION TRANSPORT,1,252,25,0.8126596740229547
STEROID BIOSYNTHETIC PROCESS,2,252,47,0.8177356670997694
HEART GROWTH,2,252,47,0.8177356670997694
SKIN EPIDERMIS DEVELOPMENT,3,252,67,0.8180973801303253
MUSCLE CONTRACTION,5,252,105,0.8192070905854796
REGULATION OF GROWTH,9,252,177,0.819396347093523
POSITIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,34,252,597,0.8195704645490164
CELLULAR RESPONSE TO STRESS,16,252,298,0.8200943018235923
GROWTH,17,252,315,0.8202428378599309
MYELOID LEUKOCYTE MIGRATION,4,252,87,0.8239448952273685
SARCOMERE ORGANIZATION,1,252,26,0.8248396952165087
POSITIVE REGULATION OF CYTOKINE PRODUCTION INVOLVED IN IMMUNE RESPONSE,1,252,26,0.8248396952165087
REGULATION OF NUCLEAR DIVISION,1,252,26,0.8248396952165087
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,252,26,0.8248396952165087
POSITIVE REGULATION OF OSTEOBLAST DIFFERENTIATION,1,252,26,0.8248396952165087
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS,1,252,26,0.8248396952165087
POSITIVE REGULATION OF B CELL ACTIVATION,1,252,26,0.8248396952165087
HAIR CELL DIFFERENTIATION,1,252,26,0.8248396952165087
HETEROTYPIC CELL CELL ADHESION,1,252,26,0.8248396952165087
REGULATION OF JNK CASCADE,1,252,26,0.8248396952165087
MEGAKARYOCYTE DIFFERENTIATION,1,252,26,0.8248396952165087
NUCLEAR CHROMOSOME SEGREGATION,1,252,26,0.8248396952165087
EPHRIN RECEPTOR SIGNALING PATHWAY,1,252,26,0.8248396952165087
RESPONSE TO AXON INJURY,1,252,26,0.8248396952165087
SMOOTH MUSCLE CELL PROLIFERATION,3,252,68,0.8258776509491966
POSITIVE REGULATION OF LOCOMOTION,10,252,196,0.8263219086243396
DETECTION OF EXTERNAL STIMULUS,2,252,48,0.8268372714720805
NEGATIVE REGULATION OF MULTICELLULAR ORGANISMAL PROCESS,22,252,401,0.8270300655092484
CELL CELL ADHESION,18,252,334,0.8281380759567498
HORMONE MEDIATED SIGNALING PATHWAY,4,252,88,0.8307199666411618
REGULATION OF WNT SIGNALING PATHWAY,4,252,88,0.8307199666411618
CELL MATURATION,4,252,88,0.8307199666411618
EMBRYONIC APPENDAGE MORPHOGENESIS,3,252,69,0.8333729484130427
CARBOHYDRATE DERIVATIVE BIOSYNTHETIC PROCESS,3,252,69,0.8333729484130427
MONONUCLEAR CELL MIGRATION,3,252,69,0.8333729484130427
CELLULAR RESPONSE TO NITROGEN COMPOUND,9,252,180,0.8341563863694323
POSITIVE REGULATION OF CELL CELL ADHESION,6,252,126,0.8346286604658265
CELLULAR COMPONENT ASSEMBLY INVOLVED IN MORPHOGENESIS,2,252,49,0.8355294089419989
ACTION POTENTIAL,2,252,49,0.8355294089419989
NEGATIVE REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY,1,252,27,0.8362307653598481
AMINE TRANSPORT,1,252,27,0.8362307653598481
DEPHOSPHORYLATION,1,252,27,0.8362307653598481
MRNA CATABOLIC PROCESS,1,252,27,0.8362307653598481
REGULATION OF CELLULAR RESPONSE TO INSULIN STIMULUS,1,252,27,0.8362307653598481
ALCOHOL BIOSYNTHETIC PROCESS,1,252,27,0.8362307653598481
B CELL PROLIFERATION,1,252,27,0.8362307653598481
OLIGODENDROCYTE DEVELOPMENT,1,252,27,0.8362307653598481
REGULATION OF HORMONE METABOLIC PROCESS,1,252,27,0.8362307653598481
POSITIVE REGULATION OF INTERLEUKIN 6 PRODUCTION,1,252,27,0.8362307653598481
REGULATION OF SYSTEM PROCESS,11,252,216,0.8374535866038092
ANATOMICAL STRUCTURE MATURATION,5,252,108,0.8377109953889943
MEIOTIC CELL CYCLE PROCESS,1,252,28,0.8468837976596204
RESPONSE TO ALKALOID,1,252,28,0.8468837976596204
CELLULAR COMPONENT MAINTENANCE,1,252,28,0.8468837976596204
ACTIN POLYMERIZATION OR DEPOLYMERIZATION,1,252,28,0.8468837976596204
MEMBRANE DEPOLARIZATION,1,252,28,0.8468837976596204
VESICLE LOCALIZATION,1,252,28,0.8468837976596204
NEGATIVE REGULATION OF MUSCLE CELL DIFFERENTIATION,1,252,28,0.8468837976596204
PHENOL CONTAINING COMPOUND BIOSYNTHETIC PROCESS,1,252,28,0.8468837976596204
NEURON MATURATION,1,252,28,0.8468837976596204
POSITIVE REGULATION OF NF KAPPAB TRANSCRIPTION FACTOR ACTIVITY,1,252,28,0.8468837976596204
REGULATION OF INTRACELLULAR STEROID HORMONE RECEPTOR SIGNALING PATHWAY,1,252,28,0.8468837976596204
CELL CELL JUNCTION ORGANIZATION,3,252,71,0.8475372454737229
NEGATIVE REGULATION OF PROGRAMMED CELL DEATH,14,252,271,0.8484367913874118
REGULATION OF MONOATOMIC ION TRANSMEMBRANE TRANSPORT,4,252,91,0.8497600398809733
BONE DEVELOPMENT,4,252,91,0.8497600398809733
ERK1 AND ERK2 CASCADE,4,252,91,0.8497600398809733
EPITHELIAL TO MESENCHYMAL TRANSITION,2,252,51,0.8517437801536171
REGULATION OF CELL ADHESION,14,252,272,0.8521352708563393
EPIDERMIS DEVELOPMENT,8,252,166,0.8524480091548065
CELL PROJECTION ORGANIZATION,22,252,410,0.8560996140452103
FOREBRAIN DEVELOPMENT,9,252,185,0.8566695024434623
REGULATION OF EMBRYONIC DEVELOPMENT,1,252,29,0.8568464320489247
REGULATION OF DENDRITE DEVELOPMENT,1,252,29,0.8568464320489247
REGULATION OF NEUROBLAST PROLIFERATION,1,252,29,0.8568464320489247
CELL FATE DETERMINATION,1,252,29,0.8568464320489247
PROTEIN CONTAINING COMPLEX DISASSEMBLY,1,252,29,0.8568464320489247
REGULATION OF NEUROTRANSMITTER TRANSPORT,1,252,29,0.8568464320489247
POSITIVE REGULATION OF BIOMINERAL TISSUE DEVELOPMENT,1,252,29,0.8568464320489247
REGULATION OF CELL SIZE,2,252,52,0.8592947776977429
INSULIN RECEPTOR SIGNALING PATHWAY,2,252,52,0.8592947776977429
MOLTING CYCLE,2,252,52,0.8592947776977429
SKELETAL MUSCLE CELL DIFFERENTIATION,2,252,52,0.8592947776977429
POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION,5,252,112,0.859952400777338
PALLIUM DEVELOPMENT,3,252,73,0.8606480923901666
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION,4,252,93,0.8614267202854328
CHROMATIN ORGANIZATION,9,252,187,0.8649699944781596
PROXIMAL DISTAL PATTERN FORMATION,1,252,30,0.866163244839129
BONE RESORPTION,1,252,30,0.866163244839129
NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS,1,252,30,0.866163244839129
NEGATIVE REGULATION OF EPITHELIAL CELL DIFFERENTIATION,1,252,30,0.866163244839129
CELLULAR EXTRAVASATION,1,252,30,0.866163244839129
MULTICELLULAR ORGANISMAL LEVEL CHEMICAL HOMEOSTASIS,1,252,30,0.866163244839129
BONE MORPHOGENESIS,2,252,53,0.8664937654072477
MIRNA TRANSCRIPTION,2,252,53,0.8664937654072477
CELLULAR RESPONSE TO OXIDATIVE STRESS,2,252,53,0.8664937654072477
DORSAL VENTRAL PATTERN FORMATION,2,252,53,0.8664937654072477
ODONTOGENESIS OF DENTIN CONTAINING TOOTH,2,252,53,0.8664937654072477
KERATINOCYTE DIFFERENTIATION,3,252,74,0.8668266660455903
PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION,4,252,94,0.8669656623243305
TAXIS,7,252,152,0.871549547413764
SENSORY ORGAN MORPHOGENESIS,7,252,152,0.871549547413764
RESPONSE TO NITROGEN COMPOUND,14,252,278,0.8728957730714879
EXTRINSIC APOPTOTIC SIGNALING PATHWAY,2,252,54,0.8733544910703107
REGULATION OF CELL MORPHOGENESIS,2,252,54,0.8733544910703107
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,1,252,31,0.874875944994267
FORELIMB MORPHOGENESIS,1,252,31,0.874875944994267
CHROMOSOME SEGREGATION,1,252,31,0.874875944994267
ENDOCRINE PANCREAS DEVELOPMENT,1,252,31,0.874875944994267
DNA REPLICATION,1,252,31,0.874875944994267
TRANSCRIPTION INITIATION AT RNA POLYMERASE II PROMOTER,1,252,31,0.874875944994267
NEGATIVE REGULATION OF DEVELOPMENTAL GROWTH,1,252,31,0.874875944994267
KERATINIZATION,1,252,31,0.874875944994267
ACTIN MEDIATED CELL CONTRACTION,1,252,31,0.874875944994267
REGULATION OF TRANS SYNAPTIC SIGNALING,7,252,153,0.8757758478371134
REGULATION OF CELL GROWTH,4,252,96,0.8774778345896932
SKELETAL MUSCLE ORGAN DEVELOPMENT,4,252,96,0.8774778345896932
WNT SIGNALING PATHWAY,5,252,116,0.8795982890468508
REGULATION OF DEVELOPMENTAL GROWTH,5,252,116,0.8795982890468508
POSITIVE REGULATION OF DNA METABOLIC PROCESS,2,252,55,0.8798904030592758
REGULATION OF PROTEIN SERINE THREONINE KINASE ACTIVITY,2,252,55,0.8798904030592758
SPROUTING ANGIOGENESIS,2,252,55,0.8798904030592758
HORMONE BIOSYNTHETIC PROCESS,1,252,32,0.8830235578783613
RESPONSE TO HYDROGEN PEROXIDE,1,252,32,0.8830235578783613
REGULATION OF NOTCH SIGNALING PATHWAY,1,252,32,0.8830235578783613
COLLAGEN ACTIVATED SIGNALING PATHWAY,1,252,32,0.8830235578783613
PROTEIN CONTAINING COMPLEX LOCALIZATION,1,252,32,0.8830235578783613
MEIOTIC CELL CYCLE,1,252,32,0.8830235578783613
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE,1,252,32,0.8830235578783613
CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT,1,252,32,0.8830235578783613
PHOSPHOLIPASE C ACTIVATING G PROTEIN COUPLED RECEPTOR SIGNALING PATHWAY,1,252,32,0.8830235578783613
CELL MATRIX ADHESION,3,252,77,0.8839419865596642
REGULATION OF EPITHELIAL CELL PROLIFERATION,8,252,174,0.8854244654555357
CARDIAC SEPTUM DEVELOPMENT,2,252,56,0.8861146315659372
INNER EAR MORPHOGENESIS,2,252,56,0.8861146315659372
CELL FATE COMMITMENT,9,252,193,0.8875851154137447
INTRACELLULAR SIGNALING CASSETTE,22,252,422,0.8889895864818602
CAMERA TYPE EYE MORPHOGENESIS,3,252,78,0.8891975256519192
MECHANORECEPTOR DIFFERENTIATION,1,252,33,0.8906425972721719
REGULATION OF STEROID BIOSYNTHETIC PROCESS,1,252,33,0.8906425972721719
HOMEOSTASIS OF NUMBER OF CELLS,6,252,138,0.8914216836889971
MIRNA METABOLIC PROCESS,2,252,57,0.8920399734879663
POSITIVE REGULATION OF DNA BINDING TRANSCRIPTION FACTOR ACTIVITY,2,252,57,0.8920399734879663
LIMBIC SYSTEM DEVELOPMENT,2,252,57,0.8920399734879663
POSITIVE REGULATION OF NEURON DIFFERENTIATION,2,252,57,0.8920399734879663
GASTRULATION,3,252,79,0.894240056124771
REGULATION OF CELLULAR COMPONENT SIZE,3,252,79,0.894240056124771
SENSORY PERCEPTION,11,252,232,0.8960833769223616
HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION,2,252,58,0.8976788805763
REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,2,252,58,0.8976788805763
REGULATION OF PROTEIN BINDING,1,252,34,0.8977672264054223
AUTONOMIC NERVOUS SYSTEM DEVELOPMENT,1,252,34,0.8977672264054223
ACTIN FILAMENT BASED MOVEMENT,1,252,34,0.8977672264054223
LUNG MORPHOGENESIS,1,252,34,0.8977672264054223
SENSORY PERCEPTION OF PAIN,1,252,34,0.8977672264054223
POSITIVE REGULATION OF MONONUCLEAR CELL MIGRATION,1,252,34,0.8977672264054223
ACUTE INFLAMMATORY RESPONSE,1,252,34,0.8977672264054223
DIGESTIVE TRACT MORPHOGENESIS,1,252,34,0.8977672264054223
CENTRAL NERVOUS SYSTEM NEURON DIFFERENTIATION,6,252,141,0.9027246601275978
POSITIVE REGULATION OF CHEMOTAXIS,2,252,59,0.9030434504881752
POSITIVE REGULATION OF PROTEIN SERINE THREONINE KINASE ACTIVITY,1,252,35,0.9044294087032847
TRANSMISSION OF NERVE IMPULSE,1,252,35,0.9044294087032847
JNK CASCADE,1,252,35,0.9044294087032847
INSULIN LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,1,252,35,0.9044294087032847
